open,high,low,close,volume
87.36314624231196,89.03429709472262,86.27161894555113,87.98838442586552,984
88.32645097120242,90.38061739791686,87.06244915463235,88.60006071470639,168
91.59531320419724,90.3990435068969,88.22477560861905,89.63106023720233,198
90.365118685465,92.16357858346058,90.00971236141233,90.56234035631853,495
88.49706982889779,90.52007426887045,89.289978063864,89.7231228330959,124
89.45557572437006,89.48968128446613,89.11440131907247,89.41391045724468,990
89.9233023144093,90.05295950532805,87.82649913161642,89.74517388864824,568
90.75635447562105,91.3796174377468,90.06294625521491,90.7207190157706,583
91.04123600051052,90.90528199181334,88.2905104799053,90.24154477792531,664
90.12489131262053,91.06602726169011,89.46590721084705,90.0558858012615,250
89.7182783194028,89.81815801652107,88.78608349055325,88.94955082725546,243
86.97300084911708,87.79811107026971,86.60816677913942,87.7533442031748,668
90.34659946371423,89.8504030595029,87.97810704028525,88.565870025569,138
90.1745898424834,90.61114625735479,89.80695825511523,89.92211005413982,208
90.25031890296653,90.68779737095997,89.10808019100251,89.85009993255949,792
90.06912093663821,92.22161813789393,89.54897743464409,90.85363283045152,141
91.68709584676554,92.57011402787239,89.81072548148828,91.21526885549915,285
91.22121415756432,91.59879173119708,88.96460569425294,90.57014910089401,497
89.76177627257735,91.07648212118362,90.42772901081288,90.93154470640243,322
90.81048968448074,92.85206429032648,90.31570202815682,92.4695812728684,733
92.72742125736791,92.53723299907163,91.72654355074606,92.43375523375845,232
93.50962906611693,94.53280557559583,93.0281000023124,93.99839888957246,262
91.63857525461844,93.3311406584934,90.28387007384279,91.37865378548271,314
90.90952021895981,92.48005535565797,92.03934782128806,92.20055628985793,832
90.72709744371343,92.64512960193332,90.70359975253241,92.2876033580961,334
92.19528547063132,92.57586542539642,89.68080431263417,91.98859600763024,942
91.73057302320889,92.27313657140435,91.75873364811979,92.08035678416574,757
87.98208834841466,90.24682458553157,89.64178283943491,90.09278786956484,850
91.21621479983507,91.22997275594622,89.7239387213824,89.87311598172734,687
88.92257148505533,90.58966582726399,89.75254840734488,90.23022855323909,108
94.28144755009103,93.06475598016407,91.08425240197049,91.7081225979806,173
90.56583565081837,93.90234287155492,90.65311383946543,91.18985237970695,591
90.78291934493977,91.7292145581428,88.66560276880753,90.38135877681377,352
91.52655074361641,91.17700784809185,89.1077197381938,89.87960173322922,329
92.27443777876012,91.69725852432049,90.3140577236732,90.7950038509313,618
93.10989136681786,93.13567296379476,88.6686299348687,91.12375496059099,273
89.0709185179436,91.61288175204643,89.04953026321748,90.59399475682395,752
89.97139669243005,91.15738136561255,90.60383310733542,91.1072621899373,267
91.43033701337937,93.73367717921,89.08278379789652,91.20433973928534,269
93.01273216771595,93.47116243765294,91.87999120236628,92.17298472981824,492
91.45970419256123,92.91510471448984,90.40536791107584,91.47093163594087,894
89.50527545362972,93.04778156120828,91.05146371476243,91.14326948934311,733
91.24773949517575,90.92658241151106,90.68730503487681,90.75116133621096,293
89.09339499984479,90.676237509523,89.16705645418811,89.28764638807883,616
89.37752770618755,90.81392797860056,89.1893448180649,89.58376666514341,128
87.56687151951274,90.68088298848282,89.41753631171557,89.8448219373233,264
90.64741959844407,92.49718827386327,89.12914497502932,89.84993539396577,521
89.76055232087607,90.34489102722642,89.13145594334871,89.61534826059061,438
89.99514207517916,88.41808141691413,87.39478484375924,88.1999775185402,747
87.70482454924367,88.77518972449333,86.56035967323872,87.77933219577484,595
88.0029578097671,87.6927791376819,87.38498920695581,87.43661767924807,464
87.46615858613171,86.65422202031532,86.43775833653872,86.63434041002645,932
84.72689313969926,87.11395854776968,86.2892835637374,86.47305469836044,441
89.49380550177658,87.04901892624673,86.71033593557846,86.87710555517498,599
88.33249906846288,88.78756873627745,88.36125664604027,88.7632914563855,756
89.43243587135983,89.4930932683461,88.65883884375481,88.93786926921734,610
89.83600166688926,90.80082865112468,88.57739094895649,89.19541965994011,426
88.30618961618364,89.6888272179452,88.97993708835138,89.12097374417394,316
89.0491828603225,88.00823284854548,86.69626269234118,87.2022025288749,400
87.44164392278012,87.37648051946641,86.18533524238818,87.17568865342568,231
87.02244622645938,87.52289282182065,85.38497850547145,87.23591886336672,903
89.83766893824044,91.78437861941744,88.75569713398663,89.699160975852,169
90.27105220967991,91.3681489147477,89.1643722458496,89.50680001107088,351
89.81914551821419,90.10808593001369,88.69672202566576,89.80834735340449,514
90.65556549408248,90.22819906599891,88.97116470137956,89.77363558369925,886
86.92008540711198,89.34899581672887,88.20663664005575,88.60495754607972,544
88.99981037076824,91.33909485647064,89.48581392427617,89.74778036059473,975
88.3609130784722,91.13634487769433,89.99203361081585,90.49971339328151,281
93.2877534971675,91.53581495864088,90.98834649608632,91.29074534032455,266
92.36535001321474,91.26451513062628,89.59600474301776,90.38135788552981,190
92.41076826399889,92.43270405252528,90.88267756651813,91.78415219646591,813
89.3696830627606,91.18415846571381,90.24343854647897,90.38230113367364,957
93.35903649969224,91.24316401255949,90.60495574398597,90.96915822747391,630
92.55519937515217,93.20992037603921,92.40673817566991,93.15961385328389,138
91.95587040124803,92.41257326696109,91.84952076583411,92.1690775281532,225
91.76231320428114,92.53087757516661,90.65460297318812,91.60277979855042,550
92.15394710565704,91.79953073104139,90.7228382127972,91.70243116363807,272
91.84275811122619,91.2532743959761,89.86415167130289,91.19895550952187,752
90.3322537159302,90.78646281859355,88.53903187623281,89.64829207845574,853
89.57233096790785,90.0484416775249,88.25481908175986,89.71685505326175,319
89.32265229129237,89.27269193481634,87.48297081265315,88.65455133953566,737
88.93893611067516,89.63184825084397,87.09978657794059,89.12814377017084,157
88.78802297280926,88.62458687734882,87.3338850976679,88.20871953593704,759
90.25594571878536,89.86270369775421,87.6016732962549,89.75865394095457,575
89.73824793941645,89.4906735016051,87.91183492923231,88.97540064861833,555
89.29130583143362,89.84752109496372,86.40721016647664,88.65333913241265,928
89.02442397487104,89.5634016133211,89.1638247087843,89.46685634978233,994
88.69470220490739,89.73582894467191,88.20128871331848,88.23599203334837,460
89.11685170586739,89.09489826148645,87.27496524602607,88.46345196795251,100
88.47947033328623,92.22443689638064,89.45851530341527,89.77059472223493,486
87.88906713044267,88.27178031874105,86.89393430513057,88.1631114876737,447
88.95585923742435,90.0565129853856,87.65000821805656,88.34774534620601,289
90.31692063518406,88.77728102992529,85.46566116316664,88.60762814045444,604
90.21435119836048,89.39246361541558,89.35642396926595,89.38945101223175,290
89.92487828833126,88.23960914471604,86.52182693393839,88.15250030135365,607
86.43367029809244,87.77745358824652,86.66107271670116,86.83204368826938,468
87.60417574613392,88.732260040222,84.9375334886738,87.35398525388628,508
88.45670522664558,88.33455567232055,87.11786600225494,87.65096992711946,923
85.57511106396556,88.0345208621364,86.27708071886512,87.90146277746534,216
89.75871420507686,89.37358977133195,87.92277733833055,88.24791098696232,233
85.70697638452918,89.06171590659807,87.38846945255257,87.56788626538383,157
88.79708003082324,88.51619608327883,85.97935958582947,87.80013996254483,655
88.78004422638615,88.69784021444524,87.82261254418015,88.09321243584351,784
85.03926801530226,87.40981166574907,86.11704060488303,87.37886101781714,771
86.9555742720289,89.75137019144873,89.11532855379555,89.2446355289619,272
91.15095036732619,89.91918139821097,89.33842098641466,89.71846844987368,928
89.7418870123576,89.43320074717332,87.30986009680802,88.52716495267104,914
88.30285491681661,90.158568846001,88.70167176647665,89.18371856130487,248
87.32715799603348,88.44449361328223,86.81151865823367,88.20903689107755,179
89.50872646719623,89.09825041569104,88.90087641659466,88.99612149482,985
90.14197292333903,90.7057848193033,89.76431472991113,90.1547170738274,312
90.38842997132481,89.37291236339864,88.22399665038425,89.3340347554757,302
90.77699180915309,90.3406825794643,88.24823196203519,90.29741088472001,863
92.29322260561305,91.74066523209234,90.43208579256455,90.71019181165651,328
92.50232974956474,91.68362144622138,91.47445638606578,91.53225197165101,775
94.14981800344552,94.29184194009544,92.65938720295932,93.42904495430494,326
92.8315321179984,93.72832428262048,92.35472875743616,93.18365683830208,758
92.00459943978275,94.44680821813151,92.26644319477714,92.4299206739446,631
91.48864725961376,91.94981966218819,90.82354002396147,91.54040624431906,540
92.56553902929083,91.36256922950439,89.16591604926464,90.72459595935362,501
90.24121952054975,91.74915096393589,89.58885490054244,90.64749424993953,146
91.24917521183018,91.05226398470634,90.925480765449,90.98864622475617,332
89.02053411637888,91.90319012081564,90.93602123893442,91.2653370240862,404
92.76832900316629,92.56666585424566,91.6976945287145,92.0925202731222,625
94.36272044609325,92.5700290905026,91.52428699191728,92.10552216500011,242
92.62541813289451,94.50938721035416,92.66354684001234,93.55905624215744,514
96.46884154604624,93.61220457812136,92.72760423587337,93.29439940891947,612
96.19680918016576,96.64408512355818,95.48624314129881,96.0145685755091,472
94.06730468188977,96.83508874447595,96.49639015236214,96.6402359232741,665
95.39754012688991,95.94175281056846,94.9868695584053,95.78307836685782,985
96.0426244320658,94.75380736208922,94.23518214940164,94.71218586879671,358
97.19397549028969,95.75071493186874,92.91774558594028,95.19465828403989,755
95.68929404696573,95.51309462310259,94.72369770187683,94.97119549871404,570
97.25279041368509,96.3240870387429,93.43474122498986,95.68519599280613,111
94.98064807588732,97.72574148401863,94.83316456634134,96.15843361737967,429
95.4053431175289,96.42871378767457,95.66359154401584,96.08560470472281,835
93.55935170465261,96.02090667192687,94.17941885618445,95.2388109866544,883
93.11890068597663,94.33898177330833,93.2464100458429,93.72396376196853,457
94.03936779633717,93.52571171068664,92.53769887002325,93.27744880990151,507
94.346503366608,94.72873790129455,93.88010092339739,94.13384760422498,767
95.21579038501838,95.33912165796524,94.03119928955076,94.34794134835519,472
92.16568855214646,93.25660984660489,91.59254011124716,93.1022025696432,107
92.39985846868251,93.49658082722019,92.41810907575265,93.27538349549438,221
93.86531108474814,93.85042175878128,92.6024012702641,93.66070087522323,447
92.17419563371678,93.96323085123737,92.08414411302788,92.77684343902209,775
94.2324177131277,93.16692137889197,92.47302590876953,92.93056854496761,189
92.36135837903613,94.17419726809392,91.9599389680008,92.98877726341361,747
91.35041772265174,92.24469945783655,91.27601315367923,91.845806965583,797
92.62243373979976,92.97401954304792,91.63583926275709,92.20359432593128,415
92.37509066057203,93.44114912301647,92.33218620083412,92.76437885229952,277
92.61248570193737,94.36606974308836,92.70530355217862,93.84743009547479,639
93.8018763226776,95.5259388706718,94.6509134357767,94.90123214750969,831
94.06132873795956,94.27546539758531,93.0207635485862,93.5235627795526,968
91.22702622507542,93.56263681767454,92.2252235229136,92.58573773963748,140
94.49793743439496,93.79619463673612,90.63272082461631,93.10077300684614,839
92.9241596734566,93.65612905530087,91.72237470893468,93.61455895775835,803
94.74582246103246,96.15000860774651,93.58211628706559,94.1296066440644,601
97.35192551068948,98.7222124111825,97.0445583008492,97.98233813471911,244
97.63798726541592,100.258315314656,97.85287983795432,98.55322864541228,300
99.93489796788306,101.07169872005768,99.045796062112,99.68879428559288,823
101.69457951610198,101.77940082079064,99.31637536222709,100.64279604908609,560
101.04681954953178,101.75115462396931,100.54148515181926,101.29418730039188,831
100.91344070199408,101.09190983761962,100.43182275836443,100.97891805575154,851
102.5453046373276,102.96282232643375,101.57431394065615,101.7378872762448,657
101.80558931195878,101.05401433431693,100.53023629979698,100.96506206170723,646
100.68975173494749,101.89415717033863,100.03736304268102,100.72824345496723,352
99.79940001465283,100.7854847488964,98.57060067105127,100.24287990713812,489
100.40741000596947,101.20185602531073,99.40182186431502,100.32475404652443,693
102.4485011218096,103.10313647058838,100.7712122132428,102.63941261319795,982
101.08512157242305,101.34996431148734,98.79800997227032,100.7721474206062,355
100.26413718413497,101.94271679156708,100.41579877534423,101.45840761098071,808
100.12287331914982,100.20031592272456,99.32583834824231,99.84569173979106,914
98.65545645783088,101.22053230847304,97.72467754006742,99.37375987400164,549
101.3685980824595,101.02937988347911,99.41697533842866,100.462710470969,109
99.85452264069394,101.69047594809572,100.35786643996538,100.52699049006446,923
98.79413594494422,100.37857790623742,99.19767462730283,99.44924571213515,897
99.17934082728692,99.51424365673209,97.92440273086928,98.73394200287518,341
99.42775164062606,100.05372957551698,98.10356259352747,99.41353975180986,350
100.95982474649155,99.08594141208582,97.05167229870855,98.68317312009272,976
97.27032909912045,99.589494959471,97.31867741477149,98.8996317096747,104
99.05505649653325,100.10842408966892,97.50803678883622,98.94520354957851,218
99.42325268694508,100.85766115127305,97.07136540489714,98.2936032019727,900
99.85923336837071,101.65330066546527,99.41511191175225,100.43754729129802,473
100.16090846887614,101.2257136273501,98.99152038992551,101.07146631361603,164
98.17545907931209,99.204979222827,98.5529404265469,99.04632372695842,245
97.62081686207777,100.4194195590929,98.26737006729248,99.23277804172785,323
99.92069620427016,98.9412009997727,98.37482403138073,98.57099157695946,338
99.09380756994928,99.44673251264156,98.82153770055446,99.42342491175569,276
98.18287703352276,99.28087738518646,97.99961289006282,98.63090417332299,878
96.39206965752591,99.45339135339094,96.95955176105929,98.51616773185609,952
97.58744643837467,99.18278075629902,97.92587155874006,99.02115501083655,381
101.35229996052577,101.22818487602495,99.15393502574518,99.88691020500667,162
98.98971946405146,100.11273933062019,97.3293585671241,98.68661379795088,316
99.51861339203505,98.95827765272139,98.16303109294806,98.35211256210994,953
98.91715969077882,99.36393803364932,97.73365490659357,97.87716725094899,926
96.22321773780233,97.54026409142436,96.69517601503811,97.22383801837528,894
101.41913998731034,99.43394744432334,97.03817378380752,98.98929225865638,788
101.34400656521856,100.38962933354135,98.76534507842864,99.39427396961733,560
97.56962357315925,99.02412809905718,97.3084216383498,98.13339001528229,709
95.48304666297717,100.7690455860987,98.88981209904937,99.05125196233706,204
100.81687606940561,101.46986709334826,101.06291762065023,101.17340815934969,198
102.44416968202229,102.24673135349686,101.82791195996397,102.20587341990084,610
100.11878441917113,100.80550142967772,100.01051718097243,100.68650345394683,484
99.98074728439585,101.38016602406114,99.67949143061468,100.20226938108057,504
100.6405224939294,102.40620253466712,99.91317379749351,101.4691805302672,922
101.68314578300226,102.38031308966902,98.93960633199606,100.76151106464842,617
101.2689637331632,102.42048550166639,98.86975776862802,101.20533049279464,575
102.93147860916693,102.72204913474778,101.48066730665198,101.97996454622398,808
102.27523742085383,101.99288217817558,100.29973585030734,101.0530340746459,962
98.81918515449745,101.83952226325536,100.20419310672949,100.9935087185841,744
96.98171916768092,98.07559759080124,97.10357879146615,97.75224137851502,969
96.10382444354019,96.77545728899509,96.45447738923647,96.72785373718074,870
99.04665794547635,97.94779396382859,95.6619890092045,96.47528558578757,536
95.37650777072305,95.31719803063025,94.54118332817362,95.22750240382273,122
97.67247430411743,98.04332795729354,96.56186149764719,96.85991370775436,664
93.54908056051922,96.09047957805086,94.42784478083853,95.42977232979372,776
95.13294329559426,96.01286904778397,93.75156506829117,94.98972784309674,813
96.0987614024991,95.2120541590766,95.09561608213819,95.12046842038284,557
97.42370679450912,97.94711357511868,95.87970732624964,96.56174170944895,182
95.74927899718587,96.23319907161583,93.95138967577638,95.12587955826952,244
96.3020438169196,97.20834618013222,94.75259156993424,96.28904331042447,184
96.3608449920695,96.85180045670243,95.10862779926535,96.29927637144405,177
93.62450154568631,95.41953179338373,95.25773871464409,95.3177677203961,556
94.87933830947223,96.05390300890733,94.16902673909763,95.77987119465938,977
96.209874846621,96.18949886786143,95.4282038661442,95.97893089023285,100
94.66273820614784,96.2590102623273,94.56551960622114,95.37871401307405,150
96.13735434509687,96.92436937855136,94.99950513464513,95.44851609806408,784
95.52998505146718,96.58688670064292,94.53269487826415,95.06320250120231,816
96.54409010117556,95.54867974721206,93.48702943309485,95.17671984645357,871
96.79710434712717,96.01078221133912,93.94581410706294,95.8388505209746,545
97.65212874625453,97.57111534493882,97.39874490558023,97.42486733711996,548
96.93503227235503,96.70917219554819,93.7185089224088,96.18705183829312,980
99.32518737524903,98.83815215679446,97.43363701593312,98.32008521294938,587
95.8605601275189,97.67598405056698,94.0740210733933,96.36799741342688,899
95.88688132007148,98.33196804030794,94.74006620767122,96.21621231839129,133
96.70770348748245,97.00978415448995,95.72094462413357,96.80452952487586,447
96.60999084844656,99.24140630143536,95.31130888847288,97.0855213926109,194
97.47850881785378,97.6350611195487,96.20255631442258,96.4628218727903,171
95.62738908075572,96.35552261261823,95.89331385525118,96.25469962243302,650
97.01335015917402,97.26026352663928,95.31159755408397,95.7616986877742,253
94.80536073194959,96.85798223224914,94.62607375979908,95.17233393082998,349
96.49433267069037,96.48223147204486,95.04086737417632,96.02193602785101,773
96.54536666257896,98.11116676630171,95.66668002431018,96.37895151381606,537
94.71006211026373,96.76112473959137,95.56581628512119,95.6860419185554,217
96.56575206449787,98.95420092196785,95.86346048606168,96.58564179398866,870
97.22658484631586,97.31697989686477,94.26372868356499,96.89294131486527,990
97.64151074659372,98.05923017744021,96.79342881974135,97.70580343370422,405
96.99272571712156,100.36209440537118,96.73772035585444,98.33543227562784,367
